number,artist,title,trigram
2,The Rolling Stones,Satisfaction,no hey hey
2,The Rolling Stones,Satisfaction,hey hey hey
2,The Rolling Stones,Satisfaction,hey hey that's
2,The Rolling Stones,Satisfaction,hey that's what
2,The Rolling Stones,Satisfaction,that's what i
2,The Rolling Stones,Satisfaction,what i say
2,The Rolling Stones,Satisfaction,i say i
2,The Rolling Stones,Satisfaction,say i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no satisfaction
2,The Rolling Stones,Satisfaction,no satisfaction i
2,The Rolling Stones,Satisfaction,satisfaction i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no girl
2,The Rolling Stones,Satisfaction,no girl reaction
2,The Rolling Stones,Satisfaction,girl reaction cause
2,The Rolling Stones,Satisfaction,reaction cause i
2,The Rolling Stones,Satisfaction,cause i try
2,The Rolling Stones,Satisfaction,i try and
2,The Rolling Stones,Satisfaction,try and i
2,The Rolling Stones,Satisfaction,and i try
2,The Rolling Stones,Satisfaction,i try and
2,The Rolling Stones,Satisfaction,try and i
2,The Rolling Stones,Satisfaction,and i try
2,The Rolling Stones,Satisfaction,i try and
2,The Rolling Stones,Satisfaction,try and i
2,The Rolling Stones,Satisfaction,and i try
2,The Rolling Stones,Satisfaction,i try i
2,The Rolling Stones,Satisfaction,try i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no i
2,The Rolling Stones,Satisfaction,no i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no when
2,The Rolling Stones,Satisfaction,no when i'm
2,The Rolling Stones,Satisfaction,when i'm ridin
2,The Rolling Stones,Satisfaction,i'm ridin round
2,The Rolling Stones,Satisfaction,ridin round the
2,The Rolling Stones,Satisfaction,round the world
2,The Rolling Stones,Satisfaction,the world and
2,The Rolling Stones,Satisfaction,world and i'm
2,The Rolling Stones,Satisfaction,and i'm doin
2,The Rolling Stones,Satisfaction,i'm doin this
2,The Rolling Stones,Satisfaction,doin this and
2,The Rolling Stones,Satisfaction,this and i'm
2,The Rolling Stones,Satisfaction,and i'm signin
2,The Rolling Stones,Satisfaction,i'm signin that
2,The Rolling Stones,Satisfaction,signin that and
2,The Rolling Stones,Satisfaction,that and i'm
2,The Rolling Stones,Satisfaction,and i'm tryin
2,The Rolling Stones,Satisfaction,i'm tryin to
2,The Rolling Stones,Satisfaction,tryin to make
2,The Rolling Stones,Satisfaction,to make some
2,The Rolling Stones,Satisfaction,make some girl
2,The Rolling Stones,Satisfaction,some girl who
2,The Rolling Stones,Satisfaction,girl who tells
2,The Rolling Stones,Satisfaction,who tells me
2,The Rolling Stones,Satisfaction,tells me baby
2,The Rolling Stones,Satisfaction,me baby better
2,The Rolling Stones,Satisfaction,baby better come
2,The Rolling Stones,Satisfaction,better come back
2,The Rolling Stones,Satisfaction,come back later
2,The Rolling Stones,Satisfaction,back later next
2,The Rolling Stones,Satisfaction,later next week
2,The Rolling Stones,Satisfaction,next week cause
2,The Rolling Stones,Satisfaction,week cause you
2,The Rolling Stones,Satisfaction,cause you see
2,The Rolling Stones,Satisfaction,you see i'm
2,The Rolling Stones,Satisfaction,see i'm on
2,The Rolling Stones,Satisfaction,i'm on a
2,The Rolling Stones,Satisfaction,on a losin
2,The Rolling Stones,Satisfaction,a losin streak
2,The Rolling Stones,Satisfaction,losin streak i
2,The Rolling Stones,Satisfaction,streak i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no oh
2,The Rolling Stones,Satisfaction,no oh no
2,The Rolling Stones,Satisfaction,oh no no
2,The Rolling Stones,Satisfaction,no no no
2,The Rolling Stones,Satisfaction,no no hey
2,The Rolling Stones,Satisfaction,no hey hey
2,The Rolling Stones,Satisfaction,hey hey hey
2,The Rolling Stones,Satisfaction,hey hey that's
2,The Rolling Stones,Satisfaction,hey that's what
2,The Rolling Stones,Satisfaction,that's what i
2,The Rolling Stones,Satisfaction,what i say
2,The Rolling Stones,Satisfaction,i say i
2,The Rolling Stones,Satisfaction,say i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no i
2,The Rolling Stones,Satisfaction,no i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no i
2,The Rolling Stones,Satisfaction,no i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
2,The Rolling Stones,Satisfaction,get no satisfaction
2,The Rolling Stones,Satisfaction,no satisfaction no
2,The Rolling Stones,Satisfaction,satisfaction no satisfaction
2,The Rolling Stones,Satisfaction,no satisfaction no
2,The Rolling Stones,Satisfaction,satisfaction no satisfaction
2,The Rolling Stones,Satisfaction,no satisfaction no
2,The Rolling Stones,Satisfaction,satisfaction no satisfaction
2,The Rolling Stones,Satisfaction,no satisfaction i
2,The Rolling Stones,Satisfaction,satisfaction i can't
2,The Rolling Stones,Satisfaction,i can't get
2,The Rolling Stones,Satisfaction,can't get no
10,Ray Charles,What'd I Say (Parts 1 And 2),hey mama don't
10,Ray Charles,What'd I Say (Parts 1 And 2),mama don't you
10,Ray Charles,What'd I Say (Parts 1 And 2),don't you treat
10,Ray Charles,What'd I Say (Parts 1 And 2),you treat me
10,Ray Charles,What'd I Say (Parts 1 And 2),treat me wrong
10,Ray Charles,What'd I Say (Parts 1 And 2),me wrong come
10,Ray Charles,What'd I Say (Parts 1 And 2),wrong come and
10,Ray Charles,What'd I Say (Parts 1 And 2),come and love
10,Ray Charles,What'd I Say (Parts 1 And 2),and love your
10,Ray Charles,What'd I Say (Parts 1 And 2),love your daddy
10,Ray Charles,What'd I Say (Parts 1 And 2),your daddy all
10,Ray Charles,What'd I Say (Parts 1 And 2),daddy all night
10,Ray Charles,What'd I Say (Parts 1 And 2),all night long
10,Ray Charles,What'd I Say (Parts 1 And 2),night long all
10,Ray Charles,What'd I Say (Parts 1 And 2),long all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right hey
10,Ray Charles,What'd I Say (Parts 1 And 2),right hey hey
10,Ray Charles,What'd I Say (Parts 1 And 2),hey hey all
10,Ray Charles,What'd I Say (Parts 1 And 2),hey all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now see
10,Ray Charles,What'd I Say (Parts 1 And 2),now see the
10,Ray Charles,What'd I Say (Parts 1 And 2),see the girl
10,Ray Charles,What'd I Say (Parts 1 And 2),the girl with
10,Ray Charles,What'd I Say (Parts 1 And 2),girl with the
10,Ray Charles,What'd I Say (Parts 1 And 2),with the diamond
10,Ray Charles,What'd I Say (Parts 1 And 2),the diamond ring
10,Ray Charles,What'd I Say (Parts 1 And 2),diamond ring she
10,Ray Charles,What'd I Say (Parts 1 And 2),ring she knows
10,Ray Charles,What'd I Say (Parts 1 And 2),she knows how
10,Ray Charles,What'd I Say (Parts 1 And 2),knows how to
10,Ray Charles,What'd I Say (Parts 1 And 2),how to shake
10,Ray Charles,What'd I Say (Parts 1 And 2),to shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing all
10,Ray Charles,What'd I Say (Parts 1 And 2),thing all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right hey
10,Ray Charles,What'd I Say (Parts 1 And 2),right hey hey
10,Ray Charles,What'd I Say (Parts 1 And 2),hey hey mmm
10,Ray Charles,What'd I Say (Parts 1 And 2),hey mmm all
10,Ray Charles,What'd I Say (Parts 1 And 2),mmm all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),now ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ohh make
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good make
10,Ray Charles,What'd I Say (Parts 1 And 2),good make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good right
10,Ray Charles,What'd I Say (Parts 1 And 2),good right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now make
10,Ray Charles,What'd I Say (Parts 1 And 2),now make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good make
10,Ray Charles,What'd I Say (Parts 1 And 2),good make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good right
10,Ray Charles,What'd I Say (Parts 1 And 2),good right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now make
10,Ray Charles,What'd I Say (Parts 1 And 2),now make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good make
10,Ray Charles,What'd I Say (Parts 1 And 2),good make me
10,Ray Charles,What'd I Say (Parts 1 And 2),make me feel
10,Ray Charles,What'd I Say (Parts 1 And 2),me feel so
10,Ray Charles,What'd I Say (Parts 1 And 2),feel so good
10,Ray Charles,What'd I Say (Parts 1 And 2),so good mmm
10,Ray Charles,What'd I Say (Parts 1 And 2),good mmm see
10,Ray Charles,What'd I Say (Parts 1 And 2),mmm see the
10,Ray Charles,What'd I Say (Parts 1 And 2),see the girl
10,Ray Charles,What'd I Say (Parts 1 And 2),the girl with
10,Ray Charles,What'd I Say (Parts 1 And 2),girl with the
10,Ray Charles,What'd I Say (Parts 1 And 2),with the red
10,Ray Charles,What'd I Say (Parts 1 And 2),the red dress
10,Ray Charles,What'd I Say (Parts 1 And 2),red dress on
10,Ray Charles,What'd I Say (Parts 1 And 2),dress on she
10,Ray Charles,What'd I Say (Parts 1 And 2),on she can
10,Ray Charles,What'd I Say (Parts 1 And 2),she can do
10,Ray Charles,What'd I Say (Parts 1 And 2),can do the
10,Ray Charles,What'd I Say (Parts 1 And 2),do the dog
10,Ray Charles,What'd I Say (Parts 1 And 2),the dog all
10,Ray Charles,What'd I Say (Parts 1 And 2),dog all night
10,Ray Charles,What'd I Say (Parts 1 And 2),all night long
10,Ray Charles,What'd I Say (Parts 1 And 2),night long all
10,Ray Charles,What'd I Say (Parts 1 And 2),long all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right hmm
10,Ray Charles,What'd I Say (Parts 1 And 2),right hmm what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),hmm what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say tell
10,Ray Charles,What'd I Say (Parts 1 And 2),say tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say tell
10,Ray Charles,What'd I Say (Parts 1 And 2),say tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say tell
10,Ray Charles,What'd I Say (Parts 1 And 2),say tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say right
10,Ray Charles,What'd I Say (Parts 1 And 2),say right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now tell
10,Ray Charles,What'd I Say (Parts 1 And 2),now tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say tell
10,Ray Charles,What'd I Say (Parts 1 And 2),say tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say right
10,Ray Charles,What'd I Say (Parts 1 And 2),say right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now tell
10,Ray Charles,What'd I Say (Parts 1 And 2),now tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say tell
10,Ray Charles,What'd I Say (Parts 1 And 2),say tell me
10,Ray Charles,What'd I Say (Parts 1 And 2),tell me what'd
10,Ray Charles,What'd I Say (Parts 1 And 2),me what'd i
10,Ray Charles,What'd I Say (Parts 1 And 2),what'd i say
10,Ray Charles,What'd I Say (Parts 1 And 2),i say ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),say ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ahhh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ahhh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ahhh ohh ohh
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh ohh it's
10,Ray Charles,What'd I Say (Parts 1 And 2),ohh it's all
10,Ray Charles,What'd I Say (Parts 1 And 2),it's all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right it's
10,Ray Charles,What'd I Say (Parts 1 And 2),right it's all
10,Ray Charles,What'd I Say (Parts 1 And 2),it's all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right right
10,Ray Charles,What'd I Say (Parts 1 And 2),right right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now baby
10,Ray Charles,What'd I Say (Parts 1 And 2),now baby it's
10,Ray Charles,What'd I Say (Parts 1 And 2),baby it's all
10,Ray Charles,What'd I Say (Parts 1 And 2),it's all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right baby
10,Ray Charles,What'd I Say (Parts 1 And 2),right baby it's
10,Ray Charles,What'd I Say (Parts 1 And 2),baby it's all
10,Ray Charles,What'd I Say (Parts 1 And 2),it's all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right right
10,Ray Charles,What'd I Say (Parts 1 And 2),right right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now baby
10,Ray Charles,What'd I Say (Parts 1 And 2),now baby it's
10,Ray Charles,What'd I Say (Parts 1 And 2),baby it's all
10,Ray Charles,What'd I Say (Parts 1 And 2),it's all right
10,Ray Charles,What'd I Say (Parts 1 And 2),all right oh
10,Ray Charles,What'd I Say (Parts 1 And 2),right oh yeah
10,Ray Charles,What'd I Say (Parts 1 And 2),oh yeah baby
10,Ray Charles,What'd I Say (Parts 1 And 2),yeah baby shake
10,Ray Charles,What'd I Say (Parts 1 And 2),baby shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing baby
10,Ray Charles,What'd I Say (Parts 1 And 2),thing baby shake
10,Ray Charles,What'd I Say (Parts 1 And 2),baby shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing right
10,Ray Charles,What'd I Say (Parts 1 And 2),thing right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now baby
10,Ray Charles,What'd I Say (Parts 1 And 2),now baby shake
10,Ray Charles,What'd I Say (Parts 1 And 2),baby shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing baby
10,Ray Charles,What'd I Say (Parts 1 And 2),thing baby shake
10,Ray Charles,What'd I Say (Parts 1 And 2),baby shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing right
10,Ray Charles,What'd I Say (Parts 1 And 2),thing right now
10,Ray Charles,What'd I Say (Parts 1 And 2),right now baby
10,Ray Charles,What'd I Say (Parts 1 And 2),now baby shake
10,Ray Charles,What'd I Say (Parts 1 And 2),baby shake that
10,Ray Charles,What'd I Say (Parts 1 And 2),shake that thing
10,Ray Charles,What'd I Say (Parts 1 And 2),that thing well
10,Ray Charles,What'd I Say (Parts 1 And 2),thing well i
10,Ray Charles,What'd I Say (Parts 1 And 2),well i feel
10,Ray Charles,What'd I Say (Parts 1 And 2),i feel all
10,Ray Charles,What'd I Say (Parts 1 And 2),feel all right
11,The Who,My Generation,people try to
11,The Who,My Generation,try to put
11,The Who,My Generation,to put us
11,The Who,My Generation,put us d
11,The Who,My Generation,us d down
11,The Who,My Generation,d down talkin
11,The Who,My Generation,down talkin bout
11,The Who,My Generation,talkin bout my
11,The Who,My Generation,bout my generation
11,The Who,My Generation,my generation just
11,The Who,My Generation,generation just because
11,The Who,My Generation,just because we
11,The Who,My Generation,because we get
11,The Who,My Generation,we get around
11,The Who,My Generation,get around talkin
11,The Who,My Generation,around talkin bout
11,The Who,My Generation,talkin bout my
11,The Who,My Generation,bout my generation
11,The Who,My Generation,my generation things
11,The Who,My Generation,generation things they
11,The Who,My Generation,things they do
11,The Who,My Generation,they do look
11,The Who,My Generation,do look awful
11,The Who,My Generation,look awful c
11,The Who,My Generation,awful c c
11,The Who,My Generation,c c cold
11,The Who,My Generation,c cold talkin
11,The Who,My Generation,cold talkin bout
11,The Who,My Generation,talkin bout my
11,The Who,My Generation,bout my generation
11,The Who,My Generation,my generation i
11,The Who,My Generation,generation i hope
11,The Who,My Generation,i hope i
11,The Who,My Generation,hope i die
11,The Who,My Generation,i die before
11,The Who,My Generation,die before i
11,The Who,My Generation,before i get
11,The Who,My Generation,i get old
11,The Who,My Generation,get old talkin
11,The Who,My Generation,old talkin bout
11,The Who,My Generation,talkin bout my
11,The Who,My Generation,bout my generation
11,The Who,My Generation,my generation this
11,The Who,My Generation,generation this is
